tconst,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2974248,Sapi,0,2013,\N,100,Horror,4.0,50.0
tt2974666,Dr Liebenstein,0,2014,\N,97,"Adventure,Horror,Thriller",5.9,53.0
tt2974868,Restrainer,0,2013,\N,5,"Horror,Short,Thriller",8.1,26.0
tt2975578,The Purge: Anarchy,0,2014,\N,103,"Action,Adventure,Horror",6.4,139161.0
tt2975666,Little Goat,0,2013,\N,35,"Drama,Fantasy,Horror",7.7,13.0
tt2975776,Fairfield,0,2014,\N,90,"Drama,Horror,Thriller",5.2,66.0
tt2975806,Ave Maria,0,2013,\N,7,"Horror,Short",8.8,13.0
tt2977058,Samuel and Emily vs. the World,0,2013,\N,9,"Horror,Short",6.7,65.0
tt2977158,There Are Monsters,0,2013,\N,90,Horror,5.2,294.0
tt2977506,Pilot,0,2013,\N,43,"Adventure,Drama,Horror",7.0,125.0
tt2977838,T Is for Twig,0,2012,\N,5,"Horror,Short",5.2,13.0
tt2978034,Bloodless,0,2013,\N,20,"Horror,Short",5.3,13.0
tt2978048,The Twisted Death of a Lonely Madman,0,2016,\N,82,"Drama,Horror,Thriller",6.5,19.0
tt2978716,Zombie Night,0,2013,\N,88,"Action,Horror,Thriller",3.5,1602.0
tt2979366,21 Days,0,2014,\N,89,"Horror,Thriller",4.5,591.0
tt2979552,Toire no Hanako-san: Shin Gekijôban,0,2013,\N,\N,Horror,7.1,12.0
tt2980114,Haunting Melissa,0,2013,\N,\N,Horror,6.2,128.0
tt2980540,Rep 5091,0,2013,\N,20,"Comedy,Fantasy,Horror",8.2,6.0
tt2980726,Escape from Hellview,0,2011,\N,7,"Animation,Fantasy,Horror",7.0,12.0
tt2981210,The Zombie Apocalypse,0,2013,\N,30,"Horror,Sci-Fi",4.6,35.0
tt2981254,Deadly Punkettes,0,2014,\N,92,"Comedy,Horror,Thriller",4.3,46.0
tt2981728,"Hantu Kak Limah 2: Husin, Mon, dan Jin Pakai Toncit",0,2013,\N,95,"Comedy,Horror",4.7,80.0
tt2982158,The Hours Till Daylight,0,2015,\N,84,"Drama,Horror,Thriller",7.6,1097.0
tt2982262,Opening Night,0,2014,\N,\N,Horror,8.7,10.0
tt2982652,The Last Video Store,0,2013,\N,10,"Action,Comedy,Horror",8.5,14.0
tt2983568,Hemoglobin,0,2013,\N,45,"Action,Fantasy,Horror",5.8,5.0
tt2984110,Riddance,0,2014,\N,25,"Drama,Horror,Short",7.9,7.0
tt2984576,Death House,0,2017,\N,95,"Action,Crime,Horror",3.0,1395.0
tt2984660,Outlast,0,2013,\N,\N,"Adventure,Horror,Mystery",8.3,3623.0
tt2985830,Orlock,0,2011,\N,10,"Horror,Short",8.6,9.0
tt2986682,Dark Romance,0,2013,\N,8,"Drama,Horror,Mystery",9.6,5.0
tt2986752,Beyond Redemption: Space Captain,0,2014,\N,109,"Adventure,Comedy,Horror",5.3,37.0
tt2986820,Last Laugh,0,2011,\N,18,"Horror,Short",8.6,9.0
tt2987806,Don't Open Your Eyes,0,2018,\N,105,"Drama,Horror",3.2,200.0
tt2987980,Khazana,0,2014,\N,72,"Drama,Horror,Thriller",7.5,30.0
tt2988210,The Transylvania Television Real Meanin' of Halloween Special Show,0,2010,\N,42,"Animation,Comedy,Horror",7.4,7.0
tt2988222,Minds Eye,0,2013,\N,9,"Fantasy,Horror,Short",7.2,6.0
tt2988278,Eine kleine Spende,0,2013,\N,13,"Horror,Short,Thriller",5.9,37.0
tt2988420,The Lost Boy,0,2013,\N,43,"Documentary,Horror,Mystery",7.0,33.0
tt2988852,The Scarehouse,0,2014,\N,78,"Crime,Horror,Thriller",4.5,1775.0
tt2989422,The Cabin,0,2013,\N,30,"Horror,Short,Thriller",6.7,49.0
tt2989580,The Legend of Six Fingers,0,2013,\N,72,Horror,4.7,70.0
tt2989748,Dogman 2: The Wrath of the Litter,0,2014,\N,87,"Drama,Horror,Thriller",4.5,72.0
tt2990352,Dead Bounty,0,2020,\N,75,Horror,3.8,40.0
tt2990660,The Long Island Terror,0,2013,\N,60,"Documentary,Horror,Mystery",8.5,45.0
tt2991296,Beneath,0,2013,\N,89,"Adventure,Drama,Horror",5.4,4112.0
tt2991474,The Vampire,0,2013,\N,95,"Drama,Horror",6.2,6.0
tt2991516,13/13/13,0,2013,\N,86,Horror,3.2,1581.0
tt2991532,The Bell Witch Haunting,0,2013,\N,91,"Biography,Horror",3.6,1649.0
tt2991624,The Curse of the Lonergan Farm,0,2013,\N,43,"Documentary,Horror,Mystery",8.1,43.0
tt2991722,Night Work,0,2014,\N,52,"Drama,Fantasy,Horror",8.1,3802.0
tt2991728,Séance,0,2014,\N,55,"Drama,Fantasy,Horror",8.4,3282.0
tt2991730,Resurrection,0,2014,\N,47,"Drama,Fantasy,Horror",8.0,2749.0
tt2991742,What Death Can Join Together,0,2014,\N,50,"Drama,Fantasy,Horror",8.2,2312.0
tt2991746,Demimonde,0,2014,\N,59,"Drama,Fantasy,Horror",7.8,2708.0
tt2991752,Closer Than Sisters,0,2014,\N,54,"Drama,Fantasy,Horror",8.7,3161.0
tt2991758,Ancient Demon Succubi,0,2014,\N,70,"Horror,Thriller",3.6,17.0
tt2991762,Grand Guignol,0,2014,\N,56,"Drama,Fantasy,Horror",8.6,2404.0
tt2991764,Possession,0,2014,\N,59,"Drama,Fantasy,Horror",8.9,2909.0
tt2992178,Bullet of Madness,0,2015,\N,25,"Comedy,Horror,Short",7.5,6.0
tt2993622,Echoes,0,2013,\N,15,"Horror,Short,Thriller",8.0,5.0
tt2993824,7 Köpfe für den Henker,0,2013,\N,16,"Adventure,Fantasy,Horror",8.3,6.0
tt2994002,The Possession of Sophie Love,0,2013,\N,\N,Horror,4.0,11.0
tt2994070,The Diplomat Hotel,0,2013,\N,86,"Drama,Horror,Mystery",3.8,21.0
tt2994328,The American Dream,0,2013,\N,\N,"Comedy,Drama,Horror",8.0,21.0
tt2994948,Deep in the Darkness,0,2014,\N,100,"Horror,Thriller",4.7,2547.0
tt2995000,Strain,0,2013,\N,7,"Horror,Short",7.9,9.0
tt2996252,Blood Pressure,0,2014,\N,43,"Drama,Horror,Mystery",7.6,401.0
tt2996302,H7N3,0,2014,\N,11,"Drama,Horror,Short",8.4,5.0
tt2996950,Pagpag: Siyam na buhay,0,2013,\N,105,Horror,5.4,265.0
tt2997038,La piedad,0,2013,\N,10,"Drama,Horror,Short",5.9,15.0
tt2997300,I'm Still Alive,0,2012,\N,\N,Horror,7.2,5.0
tt2997814,Rats!,0,2013,\N,4,"Comedy,Horror,Sci-Fi",6.1,131.0
tt2997920,Slaughterhouse PHI,0,2013,\N,23,"Horror,Short,Thriller",8.0,6.0
tt2998118,SOS: Save Our Skins,0,2014,\N,98,"Comedy,Horror",5.4,228.0
tt2998364,Rûmumeito,0,2013,\N,110,"Drama,Horror,Thriller",5.7,358.0
tt2998536,Vassarodo,0,2013,\N,28,"Animation,Drama,Horror",6.4,69.0
tt2999170,Two Sisters,0,2013,\N,10,"Fantasy,Horror,Short",8.5,6.0
tt2999340,Dead and Lonely,0,2009,\N,25,Horror,4.3,17.0
tt2999538,Walkie Talkie,0,2012,\N,15,"Crime,Horror,Short",7.5,8.0
tt3000124,Kaiseki,0,2014,\N,42,"Crime,Drama,Horror",9.0,5033.0
tt3000156,Amor de madre,0,2013,\N,22,"Comedy,Horror,Short",4.4,44.0
tt3000764,The Bigfoot Hunters,0,2013,\N,28,"Action,Comedy,Horror",9.1,8.0
tt3003260,Fog Island,0,2012,\N,74,"Horror,Mystery,Thriller",7.0,11.0
tt3003980,Deadly Intent,0,2016,\N,82,"Drama,Horror,Mystery",3.7,283.0
tt3004030,Murdered: Soul Suspect,0,2014,\N,\N,"Crime,Fantasy,Horror",7.1,1028.0
tt3004380,Midsummer Nightmares II: Summer's End,0,2014,\N,\N,Horror,6.8,20.0
tt3004422,Presence,0,2013,\N,12,"Drama,Horror,Short",8.4,14.0
tt3004838,Sulfuric,0,2013,\N,9,"Horror,Short,Thriller",5.9,29.0
tt3005546,The Saint of Death,0,2013,\N,44,"Documentary,Horror,Mystery",8.0,36.0
tt3006782,First Snow,0,2013,\N,42,"Adventure,Drama,Horror",8.1,63.0
tt3006790,A Gathering Fog,0,2013,\N,42,"Adventure,Drama,Horror",8.2,66.0
tt3006792,One by One,0,2013,\N,42,"Adventure,Drama,Horror",8.1,60.0
tt3006794,Strange Bedfellows,0,2013,\N,42,"Adventure,Drama,Horror",7.7,51.0
tt3006838,A Question of Reality,0,2013,\N,42,"Adventure,Drama,Horror",7.6,84.0
tt3006864,Lyin' and Tiger and Bare,0,2013,\N,42,"Adventure,Drama,Horror",8.1,75.0
tt3006872,Out of the Frying Pan,0,2013,\N,42,"Adventure,Drama,Horror",8.2,64.0
tt3006874,What She Said,0,2013,\N,42,"Adventure,Drama,Horror",8.0,71.0
tt3006884,...Into the Oven,0,2013,\N,42,"Adventure,Drama,Horror",7.9,65.0
tt3007070,Frankenstein's Master,0,2013,\N,6,"Drama,Horror,Short",5.7,7.0
tt3007132,Daylight's End,0,2016,\N,105,"Action,Fantasy,Horror",5.4,5177.0
tt3007308,Evil Women Movies,0,2013,\N,\N,"Drama,Fantasy,Horror",7.3,24.0
tt3007542,A Maldição do Sanguanel,0,2014,\N,71,"Comedy,Fantasy,Horror",8.0,5.0
tt3007572,Locke & Key,0,2020,\N,48,"Drama,Fantasy,Horror",7.4,42148.0
tt3007826,Yuan ling ren ou,0,2014,\N,90,Horror,4.1,8.0
tt3007924,Amy,0,2013,\N,94,Horror,2.0,254.0
tt3009410,Necrophile Passion,0,2013,\N,52,Horror,2.9,154.0
tt3009556,Sister's Dreams,0,2014,\N,\N,"Fantasy,Horror,Short",4.8,10.0
tt3009618,Escape from the Dead,0,2013,\N,\N,"Action,Horror",5.8,32.0
tt3009856,Rose or the Mute Liars,0,2013,\N,7,"Horror,Mystery,Short",8.1,59.0
tt3010388,Shock Theatre,0,2013,\N,9,"Horror,Sci-Fi,Short",8.7,66.0
tt3010396,Dining with the Dead,0,2013,\N,43,"Documentary,Horror,Mystery",7.8,29.0
tt3010398,Violated,0,2013,\N,42,"Horror,Reality-TV,Sci-Fi",8.5,6.0
tt3010400,Battlefield,0,2013,\N,43,"Horror,Reality-TV,Sci-Fi",8.5,10.0
tt3010402,Lethal Waters,0,2013,\N,42,"Horror,Reality-TV,Sci-Fi",7.4,8.0
tt3010436,Ingloda: The Possession Within,0,2013,\N,99,"Drama,Horror,Thriller",3.4,8.0
tt3010604,"Mutantz, Nazis and Zombies",0,2013,\N,248,"Comedy,Horror",4.3,21.0
tt3012194,The Miracle of Life,0,2013,\N,84,"Comedy,Drama,Horror",5.1,254.0
tt3012548,Grandpa,0,2013,\N,15,"Drama,Horror,Mystery",5.6,9.0
tt3012712,Desolate Road,0,2013,\N,19,"Horror,Short",7.2,8.0
tt3013018,Eat,0,2014,\N,92,"Drama,Horror,Thriller",5.0,1548.0
tt3013022,Witch,0,2013,\N,7,"Drama,Horror,Short",6.9,25.0
tt3013216,Leaf Blower Massacre 2,0,2017,\N,\N,Horror,5.7,26.0
tt3014556,Intruder,0,2016,\N,88,"Horror,Mystery,Thriller",3.3,932.0
tt3014808,Forever,0,2013,\N,13,"Drama,Horror,Romance",6.0,10.0
tt3015050,Luna,0,2013,\N,12,"Fantasy,Horror,Short",7.0,163.0
tt3015296,Luchshiy drug,0,2013,\N,19,"Horror,Sci-Fi,Short",6.6,19.0
tt3016748,Jacob's Ladder,0,2019,\N,89,"Horror,Thriller",3.5,2479.0
tt3017232,The Other - Inga (The Other Karma),0,2012,\N,22,"Animation,Drama,Horror",6.4,106.0
tt3017234,Truth,0,2014,\N,96,"Horror,Sci-Fi,Thriller",3.9,108.0
tt3018046,Goddotan: Kisu gaman senshuken the Movie,0,2013,\N,112,"Comedy,Horror",4.3,24.0
tt3018064,Ada 2: Zetsubô hen,0,2013,\N,\N,Horror,6.0,17.0
tt3018082,Voracious,1,2012,\N,382,"Adult,Horror",7.4,5.0
tt3018560,They Will Outlive Us All,0,2013,\N,73,"Comedy,Horror,Sci-Fi",4.5,110.0
tt3018702,The El Chupugcabra,0,2013,\N,13,"Comedy,Horror,Short",6.9,14.0
tt3018716,Uncommon Enemies,0,2014,\N,10,"Comedy,Fantasy,Horror",7.4,13.0
tt3019114,Dan Deacon: USA,0,2013,\N,\N,"Animation,Comedy,Horror",8.8,13.0
tt3019410,If I Had a Heart,0,2013,\N,13,"Drama,Horror,Short",6.8,46.0
tt3020786,Death Walks,0,2016,\N,85,"Comedy,Horror,Mystery",4.3,182.0
tt3021178,Deliver Us from Evil,0,2013,\N,43,"Documentary,Horror,Mystery",7.8,37.0
tt3021798,Beyond Fucked: A Zombie Odyssey,1,2013,\N,118,"Adult,Horror",4.7,14.0
tt3021984,Diane,0,2017,\N,82,"Crime,Drama,Horror",4.3,198.0
tt3022718,Am800,0,2014,\N,19,"Horror,Sci-Fi,Short",8.0,5.0
tt3024124,Behind Me,0,2013,\N,10,"Drama,Horror,Short",7.6,8.0
tt3024324,Kill Game,0,2018,\N,102,Horror,4.0,635.0
tt3024398,Maniac Too!,0,2013,\N,41,"Horror,Short",7.0,27.0
tt3025342,The Thirteenth,0,2017,\N,72,Horror,7.9,16.0
tt3025548,Devil May Care,0,2013,\N,41,"Drama,Fantasy,Horror",8.5,2905.0
tt3026102,Phantasmagoria,0,2014,\N,80,"Fantasy,Horror,Mystery",3.4,101.0
tt3026116,The Reaper's Image,0,2013,\N,35,"Horror,Short,Thriller",7.6,19.0
tt3026366,Count Yoga,0,2013,\N,17,"Comedy,Horror,Short",7.4,14.0
tt3027188,Find Me,0,2014,\N,85,"Horror,Mystery,Thriller",4.5,949.0
tt3027422,Canis,0,2013,\N,17,"Animation,Drama,Horror",6.7,88.0
tt3028144,The Night Before Easter,0,2014,\N,65,"Horror,Thriller",3.9,117.0
tt3028180,Pain,0,2014,\N,\N,"Fantasy,Horror,Thriller",6.1,7.0
tt3029570,Bairokêshon,0,2013,\N,119,"Drama,Horror,Mystery",6.3,447.0
tt3029836,Dead But Dreaming,0,2013,\N,94,Horror,4.7,42.0
tt3030424,Night Light,0,2013,\N,\N,"Horror,Short",9.0,5.0
tt3032050,Kembalinya Nenek Gayung,0,2013,\N,\N,"Comedy,Horror",4.6,14.0
tt3033080,Extinction,0,2014,\N,103,"Action,Adventure,Horror",3.2,1149.0
tt3033218,A Good Samaritan in New York City,0,2013,\N,\N,"Horror,Short",8.7,13.0
tt3033948,Echoes,0,2014,\N,93,"Drama,Horror,Thriller",4.4,1411.0
tt3034146,The Horror Network Vol. 1,0,2015,\N,97,Horror,5.3,337.0
tt3034646,Sunshine Girl and the Hunt for Black Eyed Kids,0,2012,\N,87,"Adventure,Horror,Thriller",4.6,47.0
tt3034800,Shockwave,0,2013,\N,22,Horror,6.2,18.0
tt3034810,Pizza Guy,0,2013,\N,35,Horror,5.6,16.0
tt3035852,The Walking Dead: A Hardcore Parody,1,2013,\N,250,"Adult,Comedy,Horror",5.4,50.0
tt3036216,Zombi Apocalipsis Sensuale,0,2013,\N,50,Horror,7.5,10.0
tt3036230,Level 7,0,2013,\N,110,"Drama,Horror",5.8,13.0
tt3036302,Gdzie diabel mówi dobranoc,0,2012,\N,49,"Comedy,Horror,Thriller",5.5,11.0
tt3036548,Reminiscence,0,2014,\N,100,"Horror,Romance,Thriller",5.0,915.0
tt3036552,Black Sand,0,2010,\N,\N,Horror,5.8,12.0
tt3037322,Doo gae-eui dal,0,2012,\N,86,"Horror,Mystery",6.0,246.0
tt3037364,La noche del ratón,0,2015,\N,80,"Horror,Mystery,Thriller",4.8,76.0
tt3037622,Hanging by a Thread,0,2013,\N,10,"Animation,Fantasy,Horror",8.5,11.0
tt3037632,Field Freak,0,2016,\N,90,"Comedy,Horror,Thriller",3.1,278.0
tt3037764,Gut Munchers,0,2013,\N,\N,Horror,7.8,8.0
tt3037884,Happy Memories,0,2013,\N,6,"Animation,Fantasy,Horror",6.8,11.0
tt3038142,Inner Demons,0,2014,\N,85,"Horror,Mystery,Thriller",5.2,2277.0
tt3038254,The Boom Boom Girls of Wrestling,0,2015,\N,85,"Drama,Horror,Mystery",5.4,8.0
tt3038332,Cold as Clay,0,2013,\N,\N,"Family,Horror",5.9,7.0
tt3038680,Dark Realm,0,2013,\N,82,Horror,5.9,30.0
tt3038760,David Bowie: The Next Day,0,2013,\N,3,"Horror,Music,Short",8.3,613.0
tt3038808,Shhhh,0,2014,\N,80,Horror,3.9,86.0
tt3038912,Balloon Feast,0,2013,\N,\N,"Horror,Short",5.0,6.0
tt3039102,Broken Fate,0,2013,\N,\N,"Drama,Horror,Mystery",5.4,19.0
tt3039378,Zombi kanikuly 3D,0,2013,\N,\N,"Comedy,Horror",2.0,414.0
tt3039814,Gmaz,0,2013,\N,29,"Horror,Sci-Fi,Short",8.5,52.0
tt3040188,Black Sugar,0,2013,\N,12,"Horror,Sci-Fi,Short",6.8,87.0
tt3040224,Smothered,0,2016,\N,96,"Comedy,Horror",3.6,360.0
tt3040280,Vampire's Dance,0,2013,\N,8,Horror,4.2,9.0
tt3040888,iPsycho II,0,2013,\N,\N,"Horror,Short",6.5,11.0
tt3041214,Kassandra,0,2013,\N,24,"Drama,Horror,Short",8.3,27.0
tt3041338,Brazilian Knockout,0,2013,\N,44,"Crime,Drama,Horror",7.4,5.0
tt3041926,6 Feet Under,0,2013,\N,3,"Horror,Short",8.5,6.0
tt3042004,All You Can Eat,0,2014,\N,4,"Fantasy,Horror,Short",6.6,27.0
tt3043176,Meet Me There,0,2014,\N,93,"Drama,Horror,Thriller",4.4,832.0
tt3043194,The Vatican Exorcisms,0,2013,\N,76,Horror,2.6,439.0
tt3043362,UK Haunted,0,2013,\N,60,"Horror,Reality-TV",8.8,12.0
tt3043590,Clinger,0,2015,\N,81,"Comedy,Horror",4.8,462.0
tt3043672,Korean Ghost Stories,0,2008,\N,\N,Horror,7.1,16.0
tt3043720,Chit sam phat 3D,0,2013,\N,90,"Horror,Mystery,Thriller",5.1,214.0
tt3043732,The Long Island Serial Killer,0,2013,\N,81,"Crime,Horror,Thriller",4.4,96.0
tt3044188,Carne,0,2013,\N,8,"Animation,Drama,Horror",6.6,11.0
tt3044634,Yuki Onna,0,2013,\N,14,"Animation,Fantasy,Horror",6.2,8.0
tt3045062,iPsycho: A.P.P.,0,2013,\N,13,"Crime,Horror,Short",5.6,5.0
tt3045644,Infinite Nightmare,0,2013,\N,22,"Drama,Horror,Short",7.9,9.0
tt3045652,Nostalghia: Nostalgia,0,2013,\N,5,"Comedy,Horror,Music",7.2,8.0
tt3045796,Trespass,0,2014,\N,45,"Drama,Fantasy,Horror",7.5,324.0
tt3045798,Prisoner,0,2014,\N,46,"Drama,Fantasy,Horror",7.6,261.0
tt3045834,Tortured Souls,0,2013,\N,43,"Horror,Reality-TV,Sci-Fi",8.0,8.0
tt3046022,Whistle,0,2013,\N,112,"Horror,Thriller",5.6,35.0
tt3053228,Day of the Dead: Bloodline,0,2017,\N,90,"Action,Drama,Horror",3.4,8763.0
tt3053770,The Babysitter,0,2013,\N,\N,"Horror,Mystery,Sci-Fi",6.2,6.0
tt3053884,Rotkäppchen: Eine Erzählung von Blut und Tod,0,2013,\N,17,"Drama,Horror,Short",6.9,13.0
tt3054776,Mai lei yeh,0,2013,\N,114,Horror,5.6,520.0
tt3054998,Ninja Clown Monster,0,2011,\N,3,"Horror,Short",5.1,21.0
tt3056374,The Hospital Hauntings,0,2013,\N,43,"Documentary,Horror,Mystery",8.2,49.0
tt3056378,The Manson Curse,0,2013,\N,44,"Documentary,Horror,Mystery",7.5,41.0
tt3056382,The Bad Man,0,2013,\N,44,"Documentary,Horror,Mystery",7.3,29.0
tt3056384,The Wolf Pack,0,2013,\N,44,"Documentary,Horror,Mystery",6.5,64.0
tt3056634,Pluto and the Vessel,0,2013,\N,8,"Animation,Horror,Mystery",5.0,5.0
tt3057356,Verkapt,0,2013,\N,16,"Horror,Mystery,Short",6.4,8.0
tt3058430,Deadville,0,2010,\N,82,Horror,5.2,23.0
tt3058554,Antennas to Beyond,0,2014,\N,6,"Fantasy,Horror,Mystery",8.6,14.0
tt3058614,Halloween II,0,2012,\N,\N,"Horror,Reality-TV,Short",7.6,8.0
tt3058624,Halloween III,0,2012,\N,\N,"Horror,Reality-TV,Short",7.5,6.0
tt3058674,VANish,0,2015,\N,79,"Action,Crime,Horror",5.1,1618.0
tt3059776,The Walking Dead: 400 Days,0,2013,\N,\N,"Action,Adventure,Horror",7.5,2590.0
tt3059954,Death to the World,0,2014,\N,124,"Horror,Thriller",5.5,12.0
tt3060342,Middle of the Night,0,2018,\N,77,Horror,3.9,16.0
tt3060502,Necrophilia: A Love Story,0,2013,\N,21,"Comedy,Drama,Horror",4.6,9.0
tt3060850,Night of the Sea Monkey: A Disturbing Tale,0,2013,\N,30,"Horror,Short",7.9,18.0
tt3061100,Ballet of Blood,0,2015,\N,98,"Drama,Horror,Thriller",2.6,179.0
tt3061212,Planet Erde soll brennen,0,2013,\N,64,"Horror,Sci-Fi",7.0,11.0
tt3061836,Welp,0,2014,\N,84,"Adventure,Horror",5.9,5451.0
tt3062138,Z*Con: Proof of Concept Film,0,2013,\N,\N,"Horror,Short",8.0,7.0
tt3062556,Hypnagogic,0,2015,\N,51,"Drama,Horror,Thriller",3.3,39.0
tt3062878,The Umbrella Factory,0,2013,\N,4,"Animation,Fantasy,Horror",7.0,202.0
tt3063072,Live Evil,0,2015,\N,95,Horror,3.5,124.0
tt3063474,Dracula's Orgy of the Damned,0,2013,\N,90,Horror,5.6,9.0
tt3063586,A Fucking Cruel Nightmare,0,2010,\N,83,Horror,2.8,50.0
tt3063604,It's a Man's World,0,2013,\N,20,"Drama,Horror,Short",6.8,13.0
tt3064338,Mutant Blast,0,2018,\N,83,"Action,Comedy,Horror",6.5,886.0
tt3064878,The Pallor,0,2013,\N,8,"Horror,Short,Thriller",5.9,16.0
tt3065104,Sinners and Saints,0,2013,\N,42,"Drama,Fantasy,Horror",9.0,1462.0
tt3065194,Bloodletting,0,2013,\N,42,"Drama,Fantasy,Horror",8.8,1363.0
tt3065198,The River in Reverse,0,2013,\N,42,"Drama,Fantasy,Horror",9.0,1530.0
tt3065204,The Conjuring 2,0,2016,\N,134,"Horror,Mystery,Thriller",7.3,227303.0
tt3065234,The Casket Girls,0,2014,\N,42,"Drama,Fantasy,Horror",8.8,1273.0
tt3065236,Fruit of the Poisoned Tree,0,2013,\N,42,"Drama,Fantasy,Horror",9.0,1422.0
tt3065240,Reigning Pain in New Orleans,0,2013,\N,42,"Drama,Fantasy,Horror",8.7,1261.0
tt3065244,"Après Moi, Le Déluge",0,2014,\N,42,"Drama,Fantasy,Horror",9.1,1316.0
tt3065730,House of the Rising Son,0,2013,\N,60,"Drama,Fantasy,Horror",8.8,1697.0
tt3065788,Tangled Up in Blue,0,2013,\N,60,"Drama,Fantasy,Horror",8.8,1559.0
tt3065790,Girl in New Orleans,0,2013,\N,60,"Drama,Fantasy,Horror",8.8,1487.0
tt3066654,Jack the Ripper,0,2013,\N,3,"Animation,Crime,Horror",5.2,25.0
tt3067274,The Editor,0,2014,\N,95,"Comedy,Crime,Horror",6.1,2552.0
tt3067392,Homeless Zombie Attacks!,0,2013,\N,3,"Comedy,Horror,Short",9.2,5.0
tt3068192,Grace,0,2014,\N,87,"Horror,Thriller",4.8,2297.0
tt3068816,Cain Rose Up,0,2013,\N,\N,"Horror,Short,Thriller",7.0,16.0
tt3069576,Buppah Rahtree 3.2,0,2009,\N,86,Horror,5.2,84.0
tt3069758,Dabbe: Cin Çarpmasi,0,2013,\N,120,Horror,6.7,4929.0
tt3070002,Dead Rising 3,0,2013,\N,\N,"Action,Adventure,Horror",7.4,940.0
tt3070024,Scrambled,0,2013,\N,10,"Horror,Mystery,Short",6.0,37.0
tt3070504,The Dirty Sanchez,0,2013,\N,24,"Horror,Short",7.1,15.0
tt3070506,Don't Look,0,2018,\N,71,Horror,2.8,244.0
tt3070514,Kyuketsu,0,2011,\N,57,Horror,5.3,26.0
tt3070540,Rotten Romance,0,2012,\N,20,"Horror,Short",3.1,14.0
tt3071192,Cruel Summer,0,2016,\N,80,"Drama,Horror,Thriller",5.4,769.0
tt3072110,Survival,0,2013,\N,101,"Action,Horror",3.3,140.0
tt3072668,Unlucky Charms,0,2013,\N,71,"Fantasy,Horror",4.0,305.0
tt3073904,Directors on Directing,0,2014,\N,5,"Comedy,Horror,Musical",8.7,14.0
tt3074694,Flowers in the Attic,0,2014,\N,89,"Drama,Horror,Mystery",6.1,9058.0
tt3074916,Incorporeal,0,2014,\N,66,Horror,7.4,22.0
tt3074952,Welcome to Willits,0,2016,\N,84,"Horror,Sci-Fi",4.1,1261.0
tt3075362,Anna,0,2014,\N,5,"Horror,Short",7.8,28.0
tt3075366,Kidnapped,0,2013,\N,42,"Drama,Horror,Romance",8.8,800.0
tt3076766,The Beauty of Ballybrack,0,2013,\N,13,"Comedy,Fantasy,Horror",8.4,7.0
tt3077000,Eifersucht,0,2013,\N,17,"Drama,Horror,Short",4.3,6.0
tt3077142,Evil Easter III: The Final Easter,0,2013,\N,42,"Comedy,Horror,Mystery",4.0,6.0
tt3077620,Pilot,0,2014,\N,42,"Drama,Horror,Mystery",7.5,835.0
tt3078570,B.E.F. Feat. Kim Wilde: Every Time I See You I Go Wild,0,2013,\N,7,"Horror,Music,Short",8.2,10.0
tt3078730,The Audition,0,2013,\N,9,"Horror,Mystery,Short",6.0,7.0
tt3078752,Story of Eva,0,2015,\N,95,"Horror,Thriller",3.2,115.0
tt3079568,Minutes to Midnight,0,2018,\N,91,"Action,Horror,Mystery",3.4,285.0
tt3079634,Sembunyi: Amukan Azazil,0,2013,\N,93,"Fantasy,Horror",7.0,41.0
tt3079736,Kecoh! Hantu Raya Tok Chai,0,2013,\N,90,"Comedy,Horror",5.0,10.0
tt3080196,Pilot,0,2013,\N,11,"Animation,Comedy,Horror",7.0,226.0
tt3081268,Reaper,0,2014,\N,90,"Crime,Horror,Sci-Fi",5.9,4894.0
tt3083914,Welcome to Willits: After Sundown,0,2013,\N,14,"Horror,Sci-Fi,Short",7.0,11.0
tt3084022,Blood and Carpet,0,2015,\N,76,"Comedy,Horror,Thriller",5.5,262.0
tt3084798,Changelings,0,2013,\N,13,"Crime,Horror,Mystery",6.1,21.0
tt3085500,Ninja Apocalypse,0,2014,\N,84,"Action,Fantasy,Horror",3.1,856.0
tt3086442,"Ich seh, Ich seh",0,2014,\N,99,"Horror,Mystery,Thriller",6.7,44869.0
tt3086670,Hand Covers Bruise,0,2013,\N,7,"Horror,Short,Thriller",3.4,5.0
tt3087662,The Horror Convention Massacre 2,0,2008,\N,61,Horror,5.3,7.0
tt3087752,Rosemary's Baby,0,2014,2014,170,"Drama,Horror,Mystery",5.5,5094.0
tt3087848,Destiny Express Redux,0,2009,\N,\N,Horror,5.6,25.0
tt3088384,American Haunting,0,2013,\N,\N,Horror,6.1,31.0
tt3089084,A Date with Ghosts,0,2015,\N,70,Horror,3.5,58.0
tt3089098,The Legend of the Chained Oak,0,2014,\N,30,"Horror,Short",6.9,15.0
tt3090628,Grim Reapers,0,2014,\N,82,"Drama,Horror,Mystery",3.7,35.0
tt3091254,Shi hun,0,2013,\N,111,"Drama,Horror,Thriller",6.3,371.0
tt3091600,Stalking,0,2014,\N,44,"Drama,Fantasy,Horror",7.6,270.0
tt3091658,Loon,0,2015,\N,86,Horror,4.0,86.0
tt3091758,The Wretched Prologue,0,2013,\N,20,"Action,Fantasy,Horror",9.0,10.0
tt3092312,Manthrikan,0,2012,\N,\N,"Comedy,Drama,Horror",3.4,63.0
